1,1,1,2,1,3,4,1,1,1,2,4,3,1,2,4,1,3,4,2,2,2,3,2,3,1,2,3,2,2,3,2,1,1,2,4,1,2,1,1,4,4,4,2,2,1,4,3,4,2,4,2,1,4,4,1.551094
1,3,4,1,3,3,1,2,3,1,4,1,4,3,2,2,2,1,4,3,3,1,3,3,2,3,4,1,1,2,3,4,4,4,2,3,4,1,1,2,3,2,1,2,3,3,2,3,2,3,1,4,1,2,4,1.424712
3,3,2,4,2,1,4,4,3,3,2,4,4,3,4,2,1,1,4,3,4,2,2,3,4,1,1,1,4,1,3,1,2,4,2,3,2,2,1,1,2,3,3,1,1,3,3,4,3,1,1,2,4,2,4,1.669979
2,4,4,2,2,4,1,2,2,1,3,4,3,3,2,1,3,3,2,4,4,1,4,2,3,1,4,1,1,3,1,1,4,2,1,1,2,1,3,2,2,2,3,4,1,1,2,1,1,4,3,2,4,2,4,2.029804
1,1,3,3,3,4,4,2,4,4,1,1,2,3,1,1,3,3,2,3,2,2,4,4,2,1,1,2,3,3,1,1,3,3,2,3,2,3,4,4,4,1,4,2,4,4,4,1,2,3,1,3,4,3,4,1.481130
4,1,3,1,1,4,4,3,3,1,4,1,3,1,4,1,1,4,4,4,2,4,4,4,2,3,1,1,3,3,1,1,1,2,3,3,2,3,1,2,3,4,3,2,2,2,4,1,1,1,4,4,2,1,4,1.394721
4,3,4,2,4,2,3,3,3,2,2,1,1,1,3,1,1,4,4,4,4,2,3,2,4,3,2,1,2,2,1,2,2,4,4,1,4,2,2,1,4,4,3,3,2,4,2,2,1,1,4,2,3,4,4,1.611054
3,4,4,3,3,4,1,4,4,3,2,2,1,3,3,4,1,3,1,3,2,3,2,1,3,2,3,1,1,3,2,3,4,4,4,4,4,2,2,2,4,1,4,2,1,1,1,2,4,2,1,1,2,2,4,1.412570
2,2,4,4,1,3,1,1,4,4,2,2,3,3,4,3,1,2,3,2,2,1,3,2,3,4,3,4,4,3,4,1,4,2,4,3,3,4,3,4,2,4,2,2,1,4,4,4,4,2,1,4,1,2,4,1.853157
3,1,1,4,3,1,2,2,2,3,2,3,2,2,3,4,2,4,3,4,4,3,4,4,4,4,4,1,4,4,4,2,3,1,2,3,2,2,2,2,4,4,2,4,2,2,2,1,2,4,1,4,1,2,4,1.558578
2,4,3,1,3,1,1,2,4,4,4,3,4,1,3,2,4,2,2,1,4,3,1,1,3,4,4,2,4,3,1,4,4,2,3,3,4,4,4,2,1,2,1,3,3,2,4,1,1,2,1,3,1,2,4,1.649109
1,4,3,4,4,1,1,2,1,1,4,2,1,1,4,3,3,2,1,2,4,3,1,3,1,1,2,4,1,3,1,1,3,4,3,3,2,4,1,1,2,1,3,2,1,3,2,1,4,2,3,4,1,2,4,1.740250
1,4,2,3,1,1,3,4,1,2,1,1,2,1,4,4,3,2,4,4,1,3,1,1,1,4,4,3,3,2,3,1,3,4,1,1,2,2,2,4,2,2,3,1,1,4,3,1,1,4,1,3,4,2,4,1.583816
2,4,2,1,3,3,3,2,3,4,1,4,4,4,2,3,2,1,3,4,2,2,4,3,4,3,3,4,4,3,1,4,1,1,4,4,1,2,3,2,3,2,2,4,3,2,3,4,3,3,4,3,2,3,4,1.715424
2,3,2,2,4,4,1,1,3,1,4,1,4,3,2,2,4,2,4,1,1,2,3,1,4,2,3,4,3,1,1,3,4,4,3,3,2,4,3,3,1,2,4,3,3,4,2,2,3,4,2,4,2,2,4,1.755597
1,3,2,2,3,2,4,2,3,1,4,3,1,4,4,3,1,3,4,3,4,3,3,2,4,4,2,1,2,1,2,1,3,4,1,2,2,3,2,3,1,2,3,4,2,2,2,1,1,2,1,4,1,3,4,1.666831
4,2,2,4,1,2,1,1,4,2,1,3,3,4,2,4,1,4,2,3,1,2,4,3,2,2,2,4,3,2,2,3,2,1,4,2,4,2,2,4,2,4,2,2,4,4,3,2,3,3,3,3,4,2,4,1.770541
2,4,3,4,4,3,2,2,4,4,4,4,1,4,2,1,3,2,1,4,1,2,4,2,3,4,1,4,1,3,2,2,3,2,2,3,3,2,1,2,2,4,1,2,4,2,2,1,2,3,1,4,4,3,4,1.740361
1,2,4,3,3,4,4,3,4,4,1,3,3,3,3,1,4,4,1,4,2,4,4,3,1,2,2,3,1,2,4,3,3,4,3,4,4,1,4,4,4,1,3,2,4,4,2,3,3,3,4,1,3,2,4,1.425877
2,4,1,1,3,3,4,2,4,3,3,3,1,2,3,4,4,1,2,3,1,3,2,3,2,4,2,3,2,3,2,3,3,2,1,4,1,4,3,3,4,4,3,4,4,2,2,4,2,2,3,4,1,3,4,1.471026
2,3,4,3,2,4,4,4,2,4,1,2,1,1,1,4,4,4,3,3,4,4,2,3,4,4,3,3,4,1,3,4,1,2,4,3,4,2,4,3,4,2,3,1,3,2,2,4,3,3,3,1,2,4,4,1.956056
3,3,4,4,1,4,4,4,4,4,1,3,4,3,3,2,4,4,1,2,3,2,3,3,1,3,2,4,4,2,3,1,3,3,1,4,1,4,2,2,2,2,3,2,1,1,4,3,4,4,4,4,2,3,4,1.389682
4,3,3,1,2,4,3,2,2,3,1,2,2,2,4,3,1,1,2,2,4,1,4,1,4,4,3,2,1,3,3,1,2,4,4,3,1,3,2,4,3,3,4,2,2,3,2,2,4,1,2,1,4,1,4,1.727881
2,3,3,3,1,4,3,4,2,4,4,2,4,2,3,4,3,2,1,1,3,2,2,4,3,4,4,4,2,3,1,2,1,4,4,1,1,1,4,4,3,4,3,4,4,3,3,4,1,2,2,2,3,2,4,1.691976
3,3,2,4,3,4,3,3,1,1,3,4,3,2,4,1,2,3,3,2,1,4,2,4,1,1,4,4,1,1,2,4,2,2,2,3,4,1,3,3,3,4,4,2,1,2,2,3,1,4,2,1,1,2,4,1.264383
4,3,2,4,3,2,1,2,3,3,2,4,2,3,3,3,4,4,3,1,2,4,3,3,3,4,3,4,1,1,1,2,4,2,2,3,1,3,1,2,3,3,4,2,3,1,1,4,1,4,1,1,2,4,4,1.829979
4,3,1,1,1,2,3,2,1,2,2,1,4,2,3,3,1,1,4,2,4,2,3,2,3,4,3,3,3,3,4,1,4,3,3,4,3,2,4,3,4,1,1,1,2,1,3,1,4,4,1,3,3,3,4,1.968648
3,2,4,1,3,1,1,1,4,1,1,1,4,4,4,3,2,3,4,2,1,4,4,4,1,2,4,1,3,4,1,2,2,2,4,1,3,4,3,1,1,3,2,1,4,1,3,2,4,3,2,3,1,2,4,1.546273
4,3,1,1,3,2,4,3,4,1,2,3,2,2,2,1,4,1,3,1,2,4,2,4,2,4,2,2,2,1,2,2,4,1,2,1,3,4,2,2,3,3,4,1,2,3,1,2,1,2,1,1,4,4,4,1.369597
3,3,2,2,3,2,2,3,2,2,4,2,1,4,4,1,4,1,4,3,3,3,4,2,2,3,3,2,1,3,3,2,4,2,1,4,3,1,3,3,2,3,3,3,2,2,1,4,3,2,2,2,1,4,4,2.036214
2,4,2,4,4,3,1,4,2,1,1,2,1,3,1,2,3,1,4,4,2,2,1,3,4,4,1,2,4,2,2,2,2,2,4,3,3,2,2,3,3,1,3,4,4,3,3,4,1,4,2,1,3,2,4,1.813345
3,4,1,4,4,1,1,2,2,2,2,4,1,4,4,2,3,1,3,3,2,1,4,1,3,3,3,1,3,4,2,4,4,4,2,2,1,3,3,2,3,1,1,4,1,3,3,2,1,2,2,2,3,4,4,1.977710
3,3,2,2,1,3,3,3,2,2,3,2,3,2,2,2,3,1,3,3,3,2,4,3,4,4,3,3,4,2,4,2,4,2,1,3,1,1,1,3,3,2,1,1,3,3,3,1,2,4,3,2,4,1,4,1.787911
3,4,2,3,4,1,3,1,4,3,2,3,3,4,2,4,1,1,4,3,2,2,4,4,4,2,3,3,1,2,3,2,3,4,4,1,4,3,4,3,4,3,1,1,3,2,1,1,4,2,3,4,3,4,4,1.494931
4,4,4,2,1,4,4,4,4,1,4,1,3,4,4,4,3,3,1,4,3,3,4,1,2,4,3,2,3,3,3,3,1,3,3,1,4,4,1,1,2,2,3,2,2,2,1,3,2,3,1,1,1,4,4,1.775415
4,3,3,2,1,1,1,4,4,4,1,3,4,3,2,4,1,1,2,3,2,2,2,3,1,2,3,4,1,3,3,4,4,1,3,3,4,4,4,2,2,4,2,1,1,1,1,3,3,4,4,1,1,4,4,1.499284
3,1,3,1,4,1,4,1,4,3,4,4,3,3,4,1,3,3,3,2,1,3,2,3,2,2,1,1,1,3,1,1,3,3,3,3,3,1,4,2,4,1,1,1,4,4,1,3,2,2,2,1,1,1,4,1.457752
4,3,1,4,1,2,4,3,3,4,1,3,3,3,3,3,4,2,1,3,1,1,2,4,4,2,1,1,2,1,1,1,4,4,2,4,3,4,4,1,2,4,1,1,1,1,1,3,3,4,3,3,3,4,4,1.409887
4,3,2,3,4,4,3,4,4,1,1,4,1,3,4,3,3,4,3,4,1,4,1,1,3,1,4,3,2,3,1,4,4,1,2,4,3,3,3,1,2,4,3,4,3,2,4,1,1,2,1,2,4,2,4,1.520819
3,4,1,4,4,3,1,3,4,1,1,4,2,1,1,3,4,3,3,3,3,4,2,1,4,1,4,2,3,2,3,4,3,2,2,3,4,1,2,3,4,4,3,1,3,3,1,4,3,2,1,1,2,4,4,1.435188
3,4,4,1,4,2,1,4,4,3,2,3,3,3,2,3,1,3,3,4,3,4,1,4,4,2,1,1,3,1,2,2,3,4,4,1,2,1,4,4,2,1,4,3,1,4,3,3,1,3,4,3,3,4,4,1.637382
1,4,2,1,3,4,2,3,4,4,2,1,3,1,3,2,2,1,4,2,4,3,3,2,1,2,2,4,2,3,4,2,4,1,3,1,1,2,3,4,4,4,2,4,3,2,3,2,1,4,3,4,4,3,4,1.660676
2,4,2,1,2,4,2,4,2,3,4,1,2,4,2,4,1,1,3,4,1,1,4,1,3,4,4,1,2,2,1,1,1,1,1,2,4,4,3,4,3,4,3,3,1,2,1,2,2,3,1,2,2,1,4,2.116815
2,1,3,1,4,2,4,3,3,1,3,1,1,1,4,4,2,1,2,1,2,4,1,2,4,3,4,2,3,1,4,1,4,1,2,3,3,2,4,1,4,3,2,3,2,2,2,2,3,4,3,1,3,3,4,1.463607
4,3,3,3,4,4,1,4,4,3,2,1,3,2,4,2,1,1,4,3,2,4,3,4,2,3,1,4,4,4,3,4,1,1,4,1,2,4,1,1,2,4,4,2,4,2,4,4,3,2,2,4,3,4,4,1.424078
3,2,1,1,4,3,3,1,2,4,2,3,1,1,1,4,2,2,4,1,2,4,1,2,1,1,4,2,3,3,4,2,1,2,1,2,3,1,3,3,4,4,4,2,3,4,1,4,2,4,2,3,4,2,4,1.578802
4,2,4,2,4,1,1,1,3,3,3,1,2,3,3,1,3,3,4,1,4,4,3,2,4,1,2,3,1,1,2,1,4,4,2,3,1,1,2,1,4,1,2,4,4,2,4,1,2,4,3,3,2,4,4,1.526813
2,2,1,3,2,3,3,1,1,3,4,2,1,2,3,2,1,3,4,1,1,3,1,1,1,2,4,4,2,3,3,1,1,2,1,2,4,1,4,4,1,4,1,4,3,4,4,1,4,1,1,3,2,2,4,1.680892
2,2,1,3,4,2,4,3,3,3,2,3,4,2,1,4,2,3,1,4,4,3,4,3,4,3,2,4,2,3,2,4,1,4,3,1,4,2,4,1,1,4,4,1,2,2,2,4,1,4,4,1,4,1,4,1.679704
1,1,1,4,2,4,1,4,4,3,2,3,3,2,2,3,4,2,4,1,4,4,1,2,1,1,4,2,2,1,3,3,4,3,4,4,2,2,4,3,4,1,1,4,1,4,4,2,1,1,4,3,2,4,4,1.613936
3,4,4,4,4,2,2,3,1,1,3,4,1,4,1,3,3,2,4,4,1,3,2,1,3,4,4,4,1,1,1,1,1,1,3,4,3,4,2,4,2,2,4,2,1,3,4,4,1,4,2,1,2,3,4,1.597620
2,1,3,4,4,2,1,3,2,2,1,3,3,3,3,2,4,1,2,1,4,3,4,2,3,3,4,1,2,2,4,3,1,4,1,2,4,4,2,2,4,1,4,1,2,4,1,3,1,3,1,2,2,1,4,1.772133
3,4,4,3,4,1,1,3,2,3,3,1,4,3,1,4,4,4,2,1,3,4,4,1,2,4,1,2,1,2,3,4,2,2,2,2,2,4,2,1,2,3,3,3,2,3,2,2,1,1,2,2,4,2,4,1.180805
3,1,3,2,1,4,4,4,4,3,1,2,3,4,3,2,3,4,3,1,4,2,1,1,4,2,2,2,4,2,1,4,2,1,4,2,2,4,3,2,3,4,2,2,1,2,4,4,2,4,2,2,4,2,4,1.412360
4,1,3,4,4,1,4,2,4,1,2,4,3,2,2,1,3,2,1,3,2,1,3,4,3,3,4,3,2,2,2,1,3,4,2,4,4,3,4,2,2,2,2,4,2,4,2,4,2,4,2,2,4,1,4,1.622643
3,2,4,2,2,4,4,2,4,3,1,4,2,4,3,1,4,4,3,4,4,4,4,3,3,4,4,3,1,1,2,2,4,2,4,4,4,1,3,1,1,1,1,2,1,3,3,1,2,3,3,2,1,4,4,1.864656
3,2,2,1,2,2,3,2,2,1,3,2,4,3,4,1,1,4,4,4,2,3,4,2,3,1,1,3,1,1,4,3,3,4,3,1,1,4,3,3,2,4,1,4,3,2,2,1,4,4,1,4,1,4,4,2.065552
1,1,1,4,1,3,2,1,1,3,1,2,1,4,1,1,4,1,3,1,4,4,4,3,4,3,4,3,2,1,4,4,2,3,2,2,1,2,2,4,3,1,4,1,1,3,4,4,1,3,1,4,3,3,4,1.599178
3,2,1,3,4,4,2,1,1,3,4,1,3,4,1,4,3,4,2,4,4,4,4,1,1,4,1,3,3,4,4,2,2,2,4,3,2,4,3,1,2,2,4,2,2,4,2,4,4,3,2,3,3,3,4,1.494942
4,1,4,4,4,4,4,1,2,4,3,1,3,1,4,1,2,1,3,2,4,3,4,4,1,3,2,1,1,3,2,3,4,1,3,2,3,1,2,4,3,4,1,2,1,2,4,1,3,3,2,3,2,2,4,1.658730
1,1,4,3,2,4,4,1,4,3,4,2,2,4,3,2,4,1,1,3,3,1,4,3,1,3,2,2,4,3,4,3,4,1,3,4,2,3,4,4,1,4,3,3,4,3,4,4,3,3,1,2,3,2,4,1.760420
3,4,2,3,4,3,1,1,4,4,3,4,4,1,1,2,1,1,2,3,2,4,4,4,4,3,2,3,2,1,2,2,3,2,1,2,4,2,2,2,3,1,2,1,4,1,4,2,4,4,1,3,1,2,4,1.307207
1,1,2,2,2,1,2,3,1,1,3,4,2,4,2,4,3,2,2,4,1,3,2,3,3,2,3,2,2,3,2,4,4,1,4,1,1,1,4,2,3,2,1,2,4,2,3,2,1,4,3,4,2,2,4,1.692955
1,3,3,4,4,1,1,1,2,2,2,3,4,1,1,3,2,1,3,3,2,3,4,2,3,3,4,1,4,2,3,3,3,3,4,1,3,3,3,1,2,1,2,2,4,3,1,4,2,1,4,2,2,2,4,1.695607
3,4,3,4,2,4,3,2,1,2,3,3,4,3,1,4,3,3,1,1,2,3,3,3,1,4,4,3,1,1,3,2,3,2,3,4,2,1,2,2,1,2,2,2,2,3,2,4,4,3,1,1,1,3,4,1.579301
3,2,1,4,4,4,3,2,4,2,2,2,2,3,4,3,3,2,3,4,2,3,1,4,2,1,3,3,4,3,2,2,3,4,1,3,3,2,2,1,4,1,3,2,2,4,4,4,1,2,2,2,2,2,4,1.924860
2,2,4,3,4,2,2,2,3,1,2,3,3,2,2,2,4,2,4,1,4,3,4,3,1,4,2,3,4,2,4,3,1,2,3,4,2,3,2,2,4,1,3,4,4,1,4,2,1,1,4,3,4,3,4,2.010432
3,2,2,1,1,1,4,2,3,3,2,3,2,3,2,4,2,2,4,3,1,1,1,3,1,1,2,3,1,2,2,2,4,2,4,1,1,2,4,2,4,4,4,2,2,1,2,3,1,2,2,1,4,2,4,1.607697
4,1,4,1,2,2,2,4,2,2,3,3,1,3,1,2,2,3,2,3,4,4,4,4,3,2,1,1,2,4,4,2,4,1,3,4,4,2,2,3,1,1,3,3,2,4,4,1,4,2,1,1,4,1,4,1.948594
3,1,3,3,3,2,1,4,3,2,1,2,3,2,3,1,1,1,4,2,2,1,3,1,2,2,2,2,3,1,1,4,2,4,3,3,2,2,2,2,2,2,4,1,1,4,2,3,3,1,3,4,2,1,4,1.391356
3,4,4,3,3,2,2,2,3,3,3,3,3,4,2,2,3,3,1,4,1,2,3,4,1,2,1,2,3,2,4,2,2,3,2,4,1,4,4,3,1,3,2,3,3,4,1,4,3,2,3,3,1,3,4,1.478568
3,3,3,2,3,1,3,3,1,1,1,3,3,4,2,2,4,3,3,1,2,2,3,1,2,2,2,3,2,4,1,1,2,1,3,1,2,2,2,4,3,1,3,1,2,3,3,4,2,2,1,2,2,3,4,1.118013
2,2,1,2,4,2,1,1,1,2,1,4,3,2,2,3,2,4,4,2,1,2,2,3,2,4,4,3,4,3,2,1,2,2,1,3,4,3,3,4,4,4,3,2,1,1,2,2,3,2,2,3,1,1,4,1.916253
2,2,3,2,3,1,4,1,4,2,3,1,2,2,1,2,1,4,4,2,2,2,4,1,3,4,4,2,4,3,2,3,2,4,2,2,3,2,3,1,4,4,4,4,1,1,4,4,3,1,1,3,3,4,4,1.699788
3,3,1,2,3,3,1,2,4,2,2,4,1,1,1,4,2,2,2,3,4,1,2,1,3,4,3,2,4,4,4,2,3,2,2,4,2,1,2,2,2,4,4,1,4,2,1,4,3,2,3,4,1,1,4,1.562836
4,3,1,1,2,4,2,4,4,1,4,2,2,2,2,3,2,2,3,4,3,2,1,3,1,3,2,4,1,4,2,4,4,4,3,4,2,1,1,2,2,4,1,4,1,2,2,4,2,2,3,2,2,1,4,1.771027
3,2,3,2,1,4,2,2,2,2,2,4,2,1,4,1,4,2,1,3,2,2,1,1,4,4,4,4,1,4,1,2,3,3,1,2,4,3,1,2,4,2,2,4,3,3,3,2,2,4,3,2,1,2,4,2.106463
2,2,4,1,4,1,1,4,3,3,2,4,2,2,2,4,1,3,4,1,2,4,2,4,2,4,4,3,2,2,4,1,1,3,1,2,1,2,1,3,1,2,4,3,1,2,2,2,2,3,3,4,2,3,4,1.677672
3,4,2,2,4,3,4,2,1,1,1,4,2,2,2,4,1,3,4,3,1,2,4,2,1,1,1,3,2,2,3,3,1,1,4,2,4,3,1,2,3,4,4,3,2,4,2,4,3,1,1,2,3,1,4,1.780919
1,1,1,3,3,1,1,3,2,3,1,2,3,2,1,4,3,4,3,2,2,4,4,3,4,1,1,4,3,3,4,3,1,3,4,3,1,2,1,4,1,2,2,2,2,3,1,1,1,2,1,1,4,4,4,1.517682
3,1,1,4,3,4,1,4,2,1,3,4,3,4,1,2,1,2,1,1,4,2,1,4,4,4,3,1,4,1,4,1,4,3,1,4,3,4,1,4,1,4,1,2,4,1,2,1,4,2,1,4,1,4,4,1.548229
4,4,4,1,1,4,4,1,3,1,1,4,4,4,4,4,4,4,3,2,4,4,3,4,1,3,1,2,1,1,4,3,4,1,2,2,1,1,3,2,2,4,2,3,3,2,1,1,2,4,3,4,1,2,4,1.536288
2,3,1,3,3,4,2,2,3,2,3,2,4,4,3,4,4,1,4,3,1,2,1,3,4,1,1,3,2,4,4,3,4,2,4,1,1,3,2,1,4,3,1,2,1,1,1,1,3,4,2,1,1,1,4,1.800564
1,1,4,3,3,3,4,2,4,1,3,2,1,3,1,1,3,2,4,2,3,1,1,3,2,1,3,3,3,1,2,4,1,3,4,1,2,1,4,4,3,2,1,3,3,1,2,4,3,2,1,1,2,3,4,1.546199
3,4,4,2,3,1,3,4,2,2,4,4,4,3,4,4,1,4,3,4,2,1,1,3,4,3,4,2,3,3,2,3,3,3,4,3,3,4,1,1,3,2,1,1,4,2,2,1,3,4,4,1,2,2,4,1.805763
2,2,3,3,1,2,2,4,1,1,2,4,2,4,3,4,1,3,1,2,4,4,4,3,1,1,2,1,2,4,4,4,1,4,3,4,3,4,3,3,2,4,3,4,3,4,3,4,3,1,2,3,3,4,4,1.896692
3,2,3,2,3,1,1,4,4,4,2,4,4,2,2,2,4,4,1,3,2,2,1,4,3,4,3,3,4,4,2,3,4,1,3,3,1,3,4,3,4,2,3,1,1,1,1,2,3,4,2,2,4,1,4,1.779068
2,4,4,4,4,2,3,4,1,2,3,2,3,4,2,3,4,3,4,2,1,2,2,3,4,1,4,1,2,3,2,1,2,1,4,1,1,1,3,4,2,3,1,4,1,1,2,4,4,2,3,4,4,4,4,1.822485
3,2,2,4,4,3,4,1,4,4,4,4,4,1,4,2,4,1,2,2,3,3,1,4,4,3,4,2,2,2,3,3,4,2,2,2,1,1,2,4,4,2,2,4,3,3,3,4,3,2,4,1,1,1,4,1.549033
3,4,4,4,2,3,2,3,2,2,4,3,4,4,3,3,2,3,4,1,4,2,1,4,4,4,4,3,1,4,2,1,4,4,2,4,4,4,3,3,2,3,3,2,4,1,4,4,1,4,1,2,1,4,4,1.613628
1,1,2,1,1,1,1,1,1,2,2,3,1,1,2,2,4,3,1,3,3,4,1,2,3,3,2,2,3,1,1,2,4,3,3,1,2,2,4,4,1,2,4,1,2,4,2,2,4,2,4,1,1,3,4,1.709495
4,2,2,4,1,2,4,4,2,4,1,1,2,4,3,1,4,2,4,3,2,2,3,4,1,3,2,1,2,1,2,3,1,1,3,1,2,4,4,4,3,4,4,1,2,4,1,3,4,1,2,1,1,4,4,1.911629
2,4,4,4,3,4,3,2,3,1,1,1,4,3,4,1,1,1,2,4,4,3,3,4,4,1,4,2,1,2,2,2,1,3,1,3,3,1,4,3,3,1,2,4,3,1,2,4,4,1,3,4,1,4,4,1.635722
3,4,2,1,4,3,4,4,4,4,4,3,3,2,4,1,1,2,1,3,1,1,3,3,3,4,1,1,1,4,2,4,3,1,4,4,3,1,3,4,4,1,4,1,4,3,4,2,2,1,1,3,1,1,4,1.664801
3,1,4,1,2,4,2,4,3,2,4,1,1,4,1,4,4,3,4,3,3,3,3,4,4,4,3,3,2,1,2,4,4,1,2,2,4,3,1,4,1,1,2,3,1,4,4,2,3,3,3,4,4,1,4,1.809014
2,1,3,3,4,4,2,2,4,1,4,2,3,2,3,4,4,1,1,1,1,1,3,4,1,2,3,4,3,3,4,4,4,4,1,1,4,1,1,2,1,1,1,4,2,1,2,1,2,3,1,1,2,4,4,1.912442
1,3,3,1,4,4,4,4,4,4,1,2,2,2,1,4,2,2,3,1,4,3,2,2,3,3,4,2,2,4,2,4,3,2,1,3,3,1,2,2,1,2,3,4,3,4,1,1,4,3,1,1,2,1,4,1.514681
2,3,3,4,3,4,4,1,1,1,4,2,1,2,1,4,1,2,3,4,2,3,1,1,2,4,4,2,3,1,1,2,1,2,1,2,4,1,4,4,4,2,3,3,3,3,2,2,2,3,4,3,1,1,4,1.519410
2,4,4,3,4,1,2,2,4,4,2,1,1,1,4,2,2,4,4,2,1,1,1,3,4,3,4,3,1,3,3,4,2,3,4,4,4,2,2,1,1,1,1,2,1,4,3,2,2,1,3,1,4,1,4,1.966586
1,3,2,4,1,2,2,4,3,2,1,1,3,1,3,1,1,2,4,3,3,2,2,2,1,2,3,3,2,4,3,1,3,3,2,2,2,2,1,3,2,4,3,2,2,2,2,1,3,3,1,1,4,3,4,1.787090
3,3,2,2,2,4,1,1,1,2,2,3,4,3,2,2,4,4,2,1,1,3,1,4,2,1,4,3,4,4,3,2,2,2,3,3,1,2,1,1,2,3,2,1,4,2,2,3,1,3,2,4,2,4,4,1.850922
2,2,4,1,3,4,3,3,4,2,2,3,3,2,1,1,1,2,2,1,4,4,1,3,3,4,1,3,2,2,3,2,1,3,3,1,1,2,2,2,3,3,4,4,3,3,3,3,3,1,3,2,2,4,4,1.824904
3,1,3,3,1,4,4,2,3,1,3,3,2,3,1,1,2,3,1,3,2,4,1,1,3,2,3,2,3,2,3,3,3,4,3,4,2,2,1,1,2,3,2,2,2,1,1,1,3,4,1,4,2,3,4,1.354674
2,4,3,2,4,4,3,3,4,3,1,4,2,4,4,1,1,2,2,2,4,1,3,2,2,4,2,3,3,3,1,2,4,3,2,1,2,4,1,3,1,1,2,4,2,1,2,2,4,1,4,4,1,2,4,1.477521
1,4,3,4,3,4,3,1,1,2,4,2,2,1,2,3,3,1,2,3,4,3,4,4,2,4,2,3,4,4,1,1,4,4,2,2,3,4,1,4,1,3,2,2,2,3,4,3,2,2,1,1,4,1,4,1.495364
2,3,2,3,2,3,2,2,3,4,4,3,3,2,1,3,1,4,2,4,1,4,4,2,1,3,2,2,2,2,4,2,1,1,2,2,1,2,1,1,2,4,4,2,2,3,1,4,4,3,2,4,4,1,4,1.581224
4,4,3,3,3,2,2,3,2,2,4,1,4,2,2,3,3,3,1,2,1,4,2,4,4,3,2,4,1,2,1,4,2,2,2,3,3,2,2,1,2,4,4,2,1,1,4,1,3,2,3,2,4,4,4,1.524124
2,1,1,2,4,1,1,4,2,4,2,4,3,1,3,1,4,3,3,1,4,1,2,2,4,3,3,2,4,3,3,3,4,1,2,2,4,2,4,3,3,4,1,4,4,3,3,4,4,2,2,4,2,3,4,1.953452
4,2,3,4,1,2,4,2,4,1,4,4,2,3,2,2,1,3,4,1,3,2,4,3,1,1,4,3,4,2,4,3,2,3,2,3,3,4,4,2,3,4,3,1,1,3,4,4,4,1,2,2,4,3,4,1.856061
